,Id,Nome,Fonte,Notas,Periodicidade,Periodos,Periodos - Id,Periodos - Codigo,Periodos - Nome,Periodos - Disponivel,Periodos - DataLiberacao,Conjuntos - Id,Conjuntos - Nome,Conjuntos - Periodos,Unidades de Medida - Id,Unidades de Medida - Nome,Variaveis - id,Variaveis - Nome,Variaveis - Desidentificacao,Variaveis - DecimaisApresentacao,Variaveis - DecimaisArmazenamento,Variaveis - Descricao,Variaveis - UnidadeDeMedida - Periodo,Variaveis - UnidadeDeMedida - Unidade,Territorios - Nome,Territorios - DicionarioNiveis - Id,Territorios - DicionarioNiveis - Nomes,Territorios - DicionarioNiveis - DatasExtincao,Territorios - DicionarioUnidades - Id,Territorios - DicionarioUnidades - Nomes,Territorios - DicionarioUnidades - Niveis,Territorios - DicionarioUnidades - SiglasUF,Territorios - DicionarioUnidades - CodigosIBGE,Territorios - DicionarioUnidades - Complementos1,Territorios - DicionarioUnidades - Complementos2,Territorios - DicionarioUnidades - DatasExtincao
109,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 44243, 'Codigo': 201304, 'Nome': 'abril 2013', 'Disponivel': True, 'DataLiberacao': '2013-05-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
110,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 44042, 'Codigo': 201303, 'Nome': 'março 2013', 'Disponivel': True, 'DataLiberacao': '2013-04-10T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
111,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 43646, 'Codigo': 201302, 'Nome': 'fevereiro 2013', 'Disponivel': True, 'DataLiberacao': '2013-03-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
112,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 43128, 'Codigo': 201301, 'Nome': 'janeiro 2013', 'Disponivel': True, 'DataLiberacao': '2013-02-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
113,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 41816, 'Codigo': 201212, 'Nome': 'dezembro 2012', 'Disponivel': True, 'DataLiberacao': '2013-01-10T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
114,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 41449, 'Codigo': 201211, 'Nome': 'novembro 2012', 'Disponivel': True, 'DataLiberacao': '2012-12-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
115,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 40572, 'Codigo': 201210, 'Nome': 'outubro 2012', 'Disponivel': True, 'DataLiberacao': '2012-11-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
116,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 40312, 'Codigo': 201209, 'Nome': 'setembro 2012', 'Disponivel': True, 'DataLiberacao': '2012-10-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
117,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 39737, 'Codigo': 201208, 'Nome': 'agosto 2012', 'Disponivel': True, 'DataLiberacao': '2012-09-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
118,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 39155, 'Codigo': 201207, 'Nome': 'julho 2012', 'Disponivel': True, 'DataLiberacao': '2012-08-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
119,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 39062, 'Codigo': 201206, 'Nome': 'junho 2012', 'Disponivel': True, 'DataLiberacao': '2012-07-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
120,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 38924, 'Codigo': 201205, 'Nome': 'maio 2012', 'Disponivel': True, 'DataLiberacao': '2012-06-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
121,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 37174, 'Codigo': 201204, 'Nome': 'abril 2012', 'Disponivel': True, 'DataLiberacao': '2012-05-09T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
122,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 36951, 'Codigo': 201203, 'Nome': 'março 2012', 'Disponivel': True, 'DataLiberacao': '2012-04-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
123,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 34810, 'Codigo': 201202, 'Nome': 'fevereiro 2012', 'Disponivel': True, 'DataLiberacao': '2013-07-17T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
124,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 34023, 'Codigo': 201201, 'Nome': 'janeiro 2012', 'Disponivel': True, 'DataLiberacao': '2012-02-10T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
125,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 32643, 'Codigo': 201112, 'Nome': 'dezembro 2011', 'Disponivel': True, 'DataLiberacao': '2012-01-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
126,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 31705, 'Codigo': 201111, 'Nome': 'novembro 2011', 'Disponivel': True, 'DataLiberacao': '2011-12-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
127,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 31264, 'Codigo': 201110, 'Nome': 'outubro 2011', 'Disponivel': True, 'DataLiberacao': '2011-11-11T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
128,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 30770, 'Codigo': 201109, 'Nome': 'setembro 2011', 'Disponivel': True, 'DataLiberacao': '2011-10-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
129,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 30425, 'Codigo': 201108, 'Nome': 'agosto 2011', 'Disponivel': True, 'DataLiberacao': '2011-09-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
130,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 29968, 'Codigo': 201107, 'Nome': 'julho 2011', 'Disponivel': True, 'DataLiberacao': '2011-08-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
131,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 20972, 'Codigo': 201106, 'Nome': 'junho 2011', 'Disponivel': True, 'DataLiberacao': '2011-07-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
132,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 29102, 'Codigo': 201105, 'Nome': 'maio 2011', 'Disponivel': True, 'DataLiberacao': '2011-06-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
133,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 8129, 'Codigo': 201104, 'Nome': 'abril 2011', 'Disponivel': True, 'DataLiberacao': '2011-05-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
134,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 26014, 'Codigo': 201103, 'Nome': 'março 2011', 'Disponivel': True, 'DataLiberacao': '2011-04-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
135,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 23456, 'Codigo': 201102, 'Nome': 'fevereiro 2011', 'Disponivel': True, 'DataLiberacao': '2011-03-04T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
136,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 23123, 'Codigo': 201101, 'Nome': 'janeiro 2011', 'Disponivel': True, 'DataLiberacao': '2011-02-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
137,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 21371, 'Codigo': 201012, 'Nome': 'dezembro 2010', 'Disponivel': True, 'DataLiberacao': '2011-01-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
138,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 20336, 'Codigo': 201011, 'Nome': 'novembro 2010', 'Disponivel': True, 'DataLiberacao': '2010-12-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
139,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 13787, 'Codigo': 201010, 'Nome': 'outubro 2010', 'Disponivel': True, 'DataLiberacao': '2010-11-09T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
140,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 6957, 'Codigo': 201009, 'Nome': 'setembro 2010', 'Disponivel': True, 'DataLiberacao': '2010-10-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
141,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 8675, 'Codigo': 201008, 'Nome': 'agosto 2010', 'Disponivel': True, 'DataLiberacao': '2010-09-09T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
142,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 19448, 'Codigo': 201007, 'Nome': 'julho 2010', 'Disponivel': True, 'DataLiberacao': '2010-08-06T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
143,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 16881, 'Codigo': 201006, 'Nome': 'junho 2010', 'Disponivel': True, 'DataLiberacao': '2010-07-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
144,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 15911, 'Codigo': 201005, 'Nome': 'maio 2010', 'Disponivel': True, 'DataLiberacao': '2010-06-09T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
145,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 14223, 'Codigo': 201004, 'Nome': 'abril 2010', 'Disponivel': True, 'DataLiberacao': '2010-05-07T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
146,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 13923, 'Codigo': 201003, 'Nome': 'março 2010', 'Disponivel': True, 'DataLiberacao': '2010-04-08T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
147,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 13754, 'Codigo': 201002, 'Nome': 'fevereiro 2010', 'Disponivel': True, 'DataLiberacao': '2010-03-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
148,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 9759, 'Codigo': 201001, 'Nome': 'janeiro 2010', 'Disponivel': True, 'DataLiberacao': '2010-02-05T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
149,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 8979, 'Codigo': 200912, 'Nome': 'dezembro 2009', 'Disponivel': True, 'DataLiberacao': '2010-01-13T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
150,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 8736, 'Codigo': 200911, 'Nome': 'novembro 2009', 'Disponivel': True, 'DataLiberacao': '2009-12-09T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
151,1737,Mês,IBGE - Índice Nacional de Preços ao Consumidor Amplo,"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986.",Mensal,"{'Id': 8392, 'Codigo': 200910, 'Nome': 'outubro 2009', 'Disponivel': True, 'DataLiberacao': '2009-11-11T00:00:00'}",83248,202205,maio 2022,True,2022-06-09T09:00:00,U1,Mais recente,83248,30,Número-índice,2266,IPCA - Número-índice (base: dezembro de 1993 = 100),1,13,13,,dezembro 1979 a maio 2022,Número-índice,Unidade Territorial,1,Brasil,,1,Brasil,1,,1,0,0,
